Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Mimosa	NA	no		NA	seed	Mimosa	0.0074	Wt_or_Vol	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Mimosa	NA	no		NA	vegetation;flower	Mimosa	0.0074	Wt_or_Vol	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Cactaceae	NA	Carnegiea gigantea	no		NA	seed	Saguaro	0.0074	Wt_or_Vol	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Cactaceae	NA	Carnegiea gigantea	no		NA	fruit	Saguaro	0.0074	Wt_or_Vol	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Formicidae	NA	NA	no		NA	NA	Ants	0.0074	Wt_or_Vol	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Lamiales	NA	Acanthaceae	NA	Carlowrightia arizonica	no		NA	seed	Carlowrightia	0.0074	Wt_or_Vol	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Lotus	NA	no		NA	seed	Deervetch	0.44	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Lotus	NA	no		NA	vegetation;flower	Deervetch	0.03	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Geraniales	NA	Geraniaceae	NA	Erodium cicutarium	no		NA	seed	Filaree	0.33	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Geraniales	NA	Geraniaceae	NA	Erodium cicutarium	no		NA	vegetation;flower	Filaree	0.08	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Prosopis juliflora	no		NA	seed	Mesquite	0.22	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Prosopis juliflora	no		NA	vegetation;flower	Mesquite	0.33	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Parkinsonia	NA	no		NA	vegetation;flower	Paloverde	0.11	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Lupinus	NA	no		NA	seed	Lupine	0.06	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Vachellia constricta	no		NA	seed	Whitethorn acacia	0.28	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April; whitethorn acacia also grouped with catclaw (Senegalia greggii)	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Vachellia constricta	no		NA	vegetation;flower	Whitethorn acacia	0.06	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April; whitethorn acacia also grouped with catclaw (Senegalia greggii)	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Mimosa	NA	no		NA	seed	Mimosa	0.05	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Mimosa	NA	no		NA	vegetation;flower	Mimosa	0.06	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Cactaceae	NA	Carnegiea gigantea	no		NA	seed	Saguaro	0.005	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Cactaceae	NA	Carnegiea gigantea	no		NA	fruit	Saguaro	0.06	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Formicidae	NA	NA	no		NA	NA	Ants	0.11	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	spring	Plantae	Tracheophyta	Magnoliopsida	Lamiales	NA	Acanthaceae	NA	Carlowrightia arizonica	no		NA	seed	Carlowrightia	0.03	Occurrence	NA	36	3	crop contents	diet data recorded for the spring reflects diet data for months February through April	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Lotus	NA	no		NA	seed	Deervetch	0.24	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Lotus	NA	no		NA	vegetation;flower	Deervetch	0.016	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Geraniales	NA	Geraniaceae	NA	Erodium cicutarium	no		NA	seed	Filaree	0.272	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Geraniales	NA	Geraniaceae	NA	Erodium cicutarium	no		NA	vegetation;flower	Filaree	0.016	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Prosopis juliflora	no		NA	seed	Mesquite	0.064	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Prosopis juliflora	no		NA	vegetation;flower	Mesquite	0.048	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Parkinsonia	NA	no		NA	seed	Paloverde	0.008	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Parkinsonia	NA	no		NA	vegetation;flower	Paloverde	0.016	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Lupinus	NA	no		NA	seed	Lupine	0.016	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Vachellia constricta	no		NA	seed	Whitethorn acacia	0.008	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July; whitethorn acacia also grouped with catclaw (Senegalia greggii)	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	NA	Vachellia constricta	no		NA	vegetation;flower	Whitethorn acacia	0.008	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July; whitethorn acacia also grouped with catclaw (Senegalia greggii)	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Mimosa	NA	no		NA	seed	Mimosa	0.016	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Cactaceae	NA	Carnegiea gigantea	no		NA	seed	Saguaro	0.064	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	NA	Cactaceae	NA	Carnegiea gigantea	no		NA	fruit	Saguaro	0.08	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Formicidae	NA	NA	no		NA	NA	Ants	0.096	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
Gambel's Quail	Callipepla gambelii	Callipepla gambelii fulvipectus	Odontophoridae	eBird Clements Checklist v2017	-110.9265	32.2217	3000	NA	4800	Arizona	Tucson	desert;grassland	1	1953	12	1957	summer	Plantae	Tracheophyta	Magnoliopsida	Lamiales	NA	Acanthaceae	NA	Carlowrightia arizonica	no		NA	seed	Carlowrightia	0.032	Wt_or_Vol	NA	104	3	crop contents	diet data recorded for the summer reflects diet data for months May through July	AR	"Hungerford, C. R. 1962. Adaptations shown in selection of food by Gambel's quail. Condor 64(3):213-219."
